"RequirementId","Scope","Requirement","SourceFile","SourceLine","SourceRevision","Status","ArtifactSha256","Environment","Procedure","TerminalResult","EvidenceLocation","Limitations","SourceFileSha256","EnvironmentAmendment","OriginalRequirement","OriginalProcedure","ParentRequirementId","RowKind","PreviewDisposition","PreviewEvidence"
"RB-RELEASE-01-WS","Windows/shared","Windows/shared unpaid portion: Fresh onboarding.","docs/context-relay-v1-implementation-plan.md","1555","86f5f37343978351f1d0cb1e13e28ce9c91a8ffd","unknown","","","Execute the scoped Windows x64 and shared checks on the exact final source/candidate. Record commands or manual steps, environment, terminal results and limitations; historical results are pointers only.","","","Required and open. Fresh-profile physical-PC checks cannot establish clean-OS or independent-host behavior. Other scopes have separately statused sibling rows.","cb507efa2b8d337079d5faa19d2c3c466c9e900bfd1f63e0aa14468e6ee54b56","September14: only physical PC, dedicated fresh Windows test-user profiles; no VMs/ISO. Clean-OS and independent-host limitations remain open.","Fresh onboarding.","Execute original matrix requirement with approved Windows/shared scope; record exact command or manual steps before qualification.","RB-RELEASE-01","execution","required-open","windows-preview-readiness-2026-09-20.md; historical Status is retained, not promoted by component tests"
"RB-RELEASE-01-APPLE","Apple","Apple implementation/qualification portion: Fresh onboarding.","docs/context-relay-v1-implementation-plan.md","1555","86f5f37343978351f1d0cb1e13e28ce9c91a8ffd","deferred","","","Deferred by explicit user decision; preserve existing evidence and perform no new Apple work.","","","Explicit user Apple deferral; not passed. Shared and Windows work remains in sibling rows.","cb507efa2b8d337079d5faa19d2c3c466c9e900bfd1f63e0aa14468e6ee54b56","September14: only physical PC, dedicated fresh Windows test-user profiles; no VMs/ISO. Clean-OS and independent-host limitations remain open.","Fresh onboarding.","Execute original matrix requirement with approved Windows/shared scope; record exact command or manual steps before qualification.","RB-RELEASE-01","execution","excluded-preview","windows-preview-readiness-2026-09-20.md; historical Status is retained, not promoted by component tests"
"RB-RELEASE-02","aggregate","Existing-device pairing.","docs/context-relay-v1-implementation-plan.md","1556","86f5f37343978351f1d0cb1e13e28ce9c91a8ffd","unknown","","","Reconcile child rows independently; original requirement and historical procedure are preserved. No aggregate pass while an applicable child is open.","","","No final candidate acceptance execution recorded. Preserve scoped historical evidence separately.","cb507efa2b8d337079d5faa19d2c3c466c9e900bfd1f63e0aa14468e6ee54b56","September14: only physical PC, dedicated fresh Windows test-user profiles; no VMs/ISO. Clean-OS and independent-host limitations remain open.","Existing-device pairing.","Execute original matrix requirement with approved Windows/shared scope; record exact command or manual steps before qualification.","","aggregate","aggregate-reconcile-children","windows-preview-readiness-2026-09-20.md; historical Status is retained, not promoted by component tests"
"RB-RELEASE-02-WS","Windows/shared","Windows/shared unpaid portion: Existing-device pairing.","docs/context-relay-v1-implementation-plan.md","1556","86f5f37343978351f1d0cb1e13e28ce9c91a8ffd","unknown","","","Execute the scoped Windows x64 and shared checks on the exact final source/candidate. Record commands or manual steps, environment, terminal results and limitations; historical results are pointers only.","","","Required and open. Fresh-profile physical-PC checks cannot establish clean-OS or independent-host behavior. Other scopes have separately statused sibling rows.","cb507efa2b8d337079d5faa19d2c3c466c9e900bfd1f63e0aa14468e6ee54b56","September14: only physical PC, dedicated fresh Windows test-user profiles; no VMs/ISO. Clean-OS and independent-host limitations remain open.","Existing-device pairing.","Execute original matrix requirement with approved Windows/shared scope; record exact command or manual steps before qualification.","RB-RELEASE-02","execution","required-open","windows-preview-readiness-2026-09-20.md; historical Status is retained, not promoted by component tests"
"RB-RELEASE-02-APPLE","Apple","Apple implementation/qualification portion: Existing-device pairing.","docs/context-relay-v1-implementation-plan.md","1556","86f5f37343978351f1d0cb1e13e28ce9c91a8ffd","deferred","","","Deferred by explicit user decision; preserve existing evidence and perform no new Apple work.","","","Explicit user Apple deferral; not passed. Shared and Windows work remains in sibling rows.","cb507efa2b8d337079d5faa19d2c3c466c9e900bfd1f63e0aa14468e6ee54b56","September14: only physical PC, dedicated fresh Windows test-user profiles; no VMs/ISO. Clean-OS and independent-host limitations remain open.","Existing-device pairing.","Execute original matrix requirement with approved Windows/shared scope; record exact command or manual steps before qualification.","RB-RELEASE-02","execution","excluded-preview","windows-preview-readiness-2026-09-20.md; historical Status is retained, not promoted by component tests"
"RB-RELEASE-03","aggregate","Recovery fallback.","docs/context-relay-v1-implementation-plan.md","1557","86f5f37343978351f1d0cb1e13e28ce9c91a8ffd","unknown","","","Reconcile child rows independently; original requirement and historical procedure are preserved. No aggregate pass while an applicable child is open.","","","No final candidate acceptance execution recorded. Preserve scoped historical evidence separately.","cb507efa2b8d337079d5faa19d2c3c466c9e900bfd1f63e0aa14468e6ee54b56","September14: only physical PC, dedicated fresh Windows test-user profiles; no VMs/ISO. Clean-OS and independent-host limitations remain open.","Recovery fallback.","Execute original matrix requirement with approved Windows/shared scope; record exact command or manual steps before qualification.","","aggregate","aggregate-reconcile-children","windows-preview-readiness-2026-09-20.md; historical Status is retained, not promoted by component tests"
"RB-RELEASE-03-WS","Windows/shared","Windows/shared unpaid portion: Recovery fallback.","docs/context-relay-v1-implementation-plan.md","1557","86f5f37343978351f1d0cb1e13e28ce9c91a8ffd","unknown","","Task3 source/component tests ran on this Windows 11 x64 physical-PC development workspace with isolated Cargo target and local/injected providers; no installed candidate, clean-OS profile or live hosted provider was exercised.","Execute the scoped Windows x64 and shared checks on the exact final source/candidate. Record commands or manual steps, environment, terminal results and limitations; historical results are pointers only.","Task3 component: explicit candidate selection and Resume restored searchable signed records 1/1, descendant recovery 1/1, strict history 22/22 and full V2 1/1 passed; native recovery host passed 20/20; exits 0.","[Task3 explicit recovery history component checkpoint](pr16-windows-shared-execution-2026-09-14.md#task3-explicit-history-final-component), [Task3 committed source identity](pr16-history-selection-source-2026-09-14.json)","Required and open. Fresh-profile physical-PC checks cannot establish clean-OS or independent-host behavior. Other scopes have separately statused sibling rows. This does not execute the packaged recovery fallback under fresh profiles or a live hosted provider, and it does not establish clean-OS, N-1 or release acceptance.","cb507efa2b8d337079d5faa19d2c3c466c9e900bfd1f63e0aa14468e6ee54b56","September14: only physical PC, dedicated fresh Windows test-user profiles; no VMs/ISO. Clean-OS and independent-host limitations remain open.","Recovery fallback.","Execute original matrix requirement with approved Windows/shared scope; record exact command or manual steps before qualification.","RB-RELEASE-03","execution","required-open","windows-preview-readiness-2026-09-20.md; historical Status is retained, not promoted by component tests"
"RB-RELEASE-03-APPLE","Apple","Apple implementation/qualification portion: Recovery fallback.","docs/context-relay-v1-implementation-plan.md","1557","86f5f37343978351f1d0cb1e13e28ce9c91a8ffd","deferred","","","Deferred by explicit user decision; preserve existing evidence and perform no new Apple work.","","","Explicit user Apple deferral; not passed. Shared and Windows work remains in sibling rows.","cb507efa2b8d337079d5faa19d2c3c466c9e900bfd1f63e0aa14468e6ee54b56","September14: only physical PC, dedicated fresh Windows test-user profiles; no VMs/ISO. Clean-OS and independent-host limitations remain open.","Recovery fallback.","Execute original matrix requirement with approved Windows/shared scope; record exact command or manual steps before qualification.","RB-RELEASE-03","execution","excluded-preview","windows-preview-readiness-2026-09-20.md; historical Status is retained, not promoted by component tests"
"RB-RELEASE-04","aggregate","Harness not installed.","docs/context-relay-v1-implementation-plan.md","1558","86f5f37343978351f1d0cb1e13e28ce9c91a8ffd","unknown","","","Reconcile child rows independently; original requirement and historical procedure are preserved. No aggregate pass while an applicable child is open.","","","No final candidate acceptance execution recorded. Preserve scoped historical evidence separately.","cb507efa2b8d337079d5faa19d2c3c466c9e900bfd1f63e0aa14468e6ee54b56","September14: only physical PC, dedicated fresh Windows test-user profiles; no VMs/ISO. Clean-OS and independent-host limitations remain open.","Harness not installed.","Execute original matrix requirement with approved Windows/shared scope; record exact command or manual steps before qualification.","","aggregate","aggregate-reconcile-children","windows-preview-readiness-2026-09-20.md; historical Status is retained, not promoted by component tests"
"RB-RELEASE-04-WS","Windows/shared","Windows/shared unpaid portion: Harness not installed.","docs/context-relay-v1-implementation-plan.md","1558","86f5f37343978351f1d0cb1e13e28ce9c91a8ffd","unknown","","","Execute the scoped Windows x64 and shared checks on the exact final source/candidate. Record commands or manual steps, environment, terminal results and limitations; historical results are pointers only.","","","Required and open. Fresh-profile physical-PC checks cannot establish clean-OS or independent-host behavior. Other scopes have separately statused sibling rows.","cb507efa2b8d337079d5faa19d2c3c466c9e900bfd1f63e0aa14468e6ee54b56","September14: only physical PC, dedicated fresh Windows test-user profiles; no VMs/ISO. Clean-OS and independent-host limitations remain open.","Harness not installed.","Execute original matrix requirement with approved Windows/shared scope; record exact command or manual steps before qualification.","RB-RELEASE-04","execution","required-open","windows-preview-readiness-2026-09-20.md; historical Status is retained, not promoted by component tests"
